cell_id,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id,area_m2,soil_type,wpf_ymin,wpf_ymax,wpf_k
2381,1526499.087000,5172498.971000,-114.999700,-14.999500,262.568818,262,100.000000,Compacted,0.650000,1.500000,0.029000
2382,1526509.087000,5172498.971000,-104.999700,-14.999500,261.870142,261,100.000000,Compacted,0.650000,1.500000,0.029000
2383,1526519.087000,5172498.971000,-94.999700,-14.999500,261.027640,261,100.000000,Compacted,0.650000,1.500000,0.029000
2384,1526529.087000,5172498.971000,-84.999700,-14.999500,259.992312,259,100.000000,Compacted,0.650000,1.500000,0.029000
2385,1526539.087000,5172498.971000,-74.999700,-14.999500,258.690391,258,100.000000,Compacted,0.650000,1.500000,0.029000
2386,1526549.087000,5172498.971000,-64.999700,-14.999500,257.005744,257,100.000000,Compacted,0.650000,1.500000,0.029000
2387,1526559.087000,5172498.971000,-54.999700,-14.999500,254.745287,254,100.000000,Compacted,0.650000,1.500000,0.029000
2388,1526569.087000,5172498.971000,-44.999700,-14.999500,251.565510,251,100.000000,Compacted,0.650000,1.500000,0.029000
2389,1526579.087000,5172498.971000,-34.999700,-14.999500,246.801923,246,100.000000,Compacted,0.650000,1.500000,0.029000
2390,1526589.087000,5172498.971000,-24.999700,-14.999500,239.036783,239,100.000000,Compacted,0.650000,1.500000,0.029000
2391,1526599.087000,5172498.971000,-14.999700,-14.999500,225.000382,225,100.000000,Compacted,0.650000,1.500000,0.029000
2392,1526609.087000,5172498.971000,-4.999700,-14.999500,198.434490,198,100.000000,Gravelly,0.600000,1.400000,0.028000
2393,1526619.087000,5172498.971000,5.000300,-14.999500,161.563447,161,100.000000,Gravelly,0.600000,1.400000,0.028000
2394,1526629.087000,5172498.971000,15.000300,-14.999500,134.998472,134,100.000000,Shallow stony,0.700000,1.600000,0.030000
2395,1526639.087000,5172498.971000,25.000300,-14.999500,120.962611,120,100.000000,Shallow stony,0.700000,1.600000,0.030000
2396,1526649.087000,5172498.971000,35.000300,-14.999500,113.197721,113,100.000000,Shallow stony,0.700000,1.600000,0.030000
2397,1526659.087000,5172498.971000,45.000300,-14.999500,108.434261,108,100.000000,Shallow stony,0.700000,1.600000,0.030000
2398,1526669.087000,5172498.971000,55.000300,-14.999500,105.254555,105,100.000000,Shallow stony,0.700000,1.600000,0.030000
2399,1526679.087000,5172498.971000,65.000300,-14.999500,102.994140,102,100.000000,Shallow stony,0.700000,1.600000,0.030000
2400,1526689.087000,5172498.971000,75.000300,-14.999500,101.309521,101,100.000000,Shallow stony,0.700000,1.600000,0.030000
2401,1526699.087000,5172498.971000,85.000300,-14.999500,100.007618,100,100.000000,Shallow stony,0.700000,1.600000,0.030000
2402,1526709.087000,5172498.971000,95.000300,-14.999500,98.972305,98,100.000000,Shallow stony,0.700000,1.600000,0.030000
2403,1526719.087000,5172498.971000,105.000300,-14.999500,98.129812,98,100.000000,Shallow stony,0.700000,1.600000,0.030000
2404,1526729.087000,5172498.971000,115.000300,-14.999500,97.431144,97,100.000000,Shallow stony,0.700000,1.600000,0.030000
2405,1526739.087000,5172498.971000,125.000300,-14.999500,96.842531,96,100.000000,Shallow stony,0.700000,1.600000,0.030000
2406,1526749.087000,5172498.971000,135.000300,-14.999500,96.339968,96,100.000000,Shallow stony,0.700000,1.600000,0.030000
2407,1526759.087000,5172498.971000,145.000300,-14.999500,95.905934,95,100.000000,Shallow stony,0.700000,1.600000,0.030000
2408,1526769.087000,5172498.971000,155.000300,-14.999500,95.527346,95,100.000000,Gravelly,0.600000,1.400000,0.028000
2409,1526779.087000,5172498.971000,165.000300,-14.999500,95.194247,95,100.000000,Gravelly,0.600000,1.400000,0.028000
2410,1526789.087000,5172498.971000,175.000300,-14.999500,94.898922,94,100.000000,Gravelly,0.600000,1.400000,0.028000
2411,1526799.087000,5172498.971000,185.000300,-14.999500,94.635302,94,100.000000,Gravelly,0.600000,1.400000,0.028000
2412,1526809.087000,5172498.971000,195.000300,-14.999500,94.398553,94,100.000000,Gravelly,0.600000,1.400000,0.028000
2413,1526819.087000,5172498.971000,205.000300,-14.999500,94.184771,94,100.000000,Gravelly,0.600000,1.400000,0.028000
2414,1526829.087000,5172498.971000,215.000300,-14.999500,93.990775,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2415,1526839.087000,5172498.971000,225.000300,-14.999500,93.813943,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2416,1526849.087000,5172498.971000,235.000300,-14.999500,93.652097,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2417,1526859.087000,5172498.971000,245.000300,-14.999500,93.503411,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2418,1526869.087000,5172498.971000,255.000300,-14.999500,93.366345,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2419,1526879.087000,5172498.971000,265.000300,-14.999500,93.239589,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2420,1526889.087000,5172498.971000,275.000300,-14.999500,93.122023,93,100.000000,Gravelly,0.600000,1.400000,0.028000
2421,1526899.087000,5172498.971000,285.000300,-14.999500,93.012684,93,100.000000,Compacted,0.650000,1.500000,0.029000
2422,1526909.087000,5172498.971000,295.000300,-14.999500,92.910738,92,100.000000,Compacted,0.650000,1.500000,0.029000
2423,1526919.087000,5172498.971000,305.000300,-14.999500,92.815460,92,100.000000,Compacted,0.650000,1.500000,0.029000
2424,1526929.087000,5172498.971000,315.000300,-14.999500,92.726218,92,100.000000,Compacted,0.650000,1.500000,0.029000
2425,1526939.087000,5172498.971000,325.000300,-14.999500,92.642455,92,100.000000,Compacted,0.650000,1.500000,0.029000
2426,1526949.087000,5172498.971000,335.000300,-14.999500,92.563683,92,100.000000,Compacted,0.650000,1.500000,0.029000
2427,1526959.087000,5172498.971000,345.000300,-14.999500,92.489468,92,100.000000,Compacted,0.650000,1.500000,0.029000
2428,1526969.087000,5172498.971000,355.000300,-14.999500,92.419427,92,100.000000,Compacted,0.650000,1.500000,0.029000
2429,1526979.087000,5172498.971000,365.000300,-14.999500,92.353217,92,100.000000,Compacted,0.650000,1.500000,0.029000
2430,1526989.087000,5172498.971000,375.000300,-14.999500,92.290532,92,100.000000,Compacted,0.650000,1.500000,0.029000
2431,1526999.087000,5172498.971000,385.000300,-14.999500,92.231099,92,100.000000,Compacted,0.650000,1.500000,0.029000
2432,1527009.087000,5172498.971000,395.000300,-14.999500,92.174670,92,100.000000,Compacted,0.650000,1.500000,0.029000
2433,1526219.087000,5172508.971000,-394.999700,-4.999500,269.274848,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2434,1526229.087000,5172508.971000,-384.999700,-4.999500,269.256015,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2435,1526239.087000,5172508.971000,-374.999700,-4.999500,269.236177,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2436,1526249.087000,5172508.971000,-364.999700,-4.999500,269.215253,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2437,1526259.087000,5172508.971000,-354.999700,-4.999500,269.193151,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2438,1526269.087000,5172508.971000,-344.999700,-4.999500,269.169767,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2439,1526279.087000,5172508.971000,-334.999700,-4.999500,269.144987,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2440,1526289.087000,5172508.971000,-324.999700,-4.999500,269.118683,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2441,1526299.087000,5172508.971000,-314.999700,-4.999500,269.090710,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2442,1526309.087000,5172508.971000,-304.999700,-4.999500,269.060902,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2443,1526319.087000,5172508.971000,-294.999700,-4.999500,269.029074,269,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2444,1526329.087000,5172508.971000,-284.999700,-4.999500,268.995013,268,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2445,1526339.087000,5172508.971000,-274.999700,-4.999500,268.958476,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2446,1526349.087000,5172508.971000,-264.999700,-4.999500,268.919183,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2447,1526359.087000,5172508.971000,-254.999700,-4.999500,268.876808,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2448,1526369.087000,5172508.971000,-244.999700,-4.999500,268.830976,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2449,1526379.087000,5172508.971000,-234.999700,-4.999500,268.781245,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2450,1526389.087000,5172508.971000,-224.999700,-4.999500,268.727096,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2451,1526399.087000,5172508.971000,-214.999700,-4.999500,268.667911,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2452,1526409.087000,5172508.971000,-204.999700,-4.999500,268.602957,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2453,1526419.087000,5172508.971000,-194.999700,-4.999500,268.531344,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2454,1526429.087000,5172508.971000,-184.999700,-4.999500,268.451995,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2455,1526439.087000,5172508.971000,-174.999700,-4.999500,268.363584,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2456,1526449.087000,5172508.971000,-164.999700,-4.999500,268.264466,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2457,1526459.087000,5172508.971000,-154.999700,-4.999500,268.152571,268,100.000000,Organic patch,1.100000,2.200000,0.038000
2458,1526469.087000,5172508.971000,-144.999700,-4.999500,268.025259,268,100.000000,Compacted,0.650000,1.500000,0.029000
2459,1526479.087000,5172508.971000,-134.999700,-4.999500,267.879111,267,100.000000,Compacted,0.650000,1.500000,0.029000
2460,1526489.087000,5172508.971000,-124.999700,-4.999500,267.709613,267,100.000000,Compacted,0.650000,1.500000,0.029000
2461,1526499.087000,5172508.971000,-114.999700,-4.999500,267.510689,267,100.000000,Compacted,0.650000,1.500000,0.029000
2462,1526509.087000,5172508.971000,-104.999700,-4.999500,267.273953,267,100.000000,Compacted,0.650000,1.500000,0.029000
2463,1526519.087000,5172508.971000,-94.999700,-4.999500,266.987504,266,100.000000,Compacted,0.650000,1.500000,0.029000
2464,1526529.087000,5172508.971000,-84.999700,-4.999500,266.633863,266,100.000000,Compacted,0.650000,1.500000,0.029000
2465,1526539.087000,5172508.971000,-74.999700,-4.999500,266.186290,266,100.000000,Compacted,0.650000,1.500000,0.029000
2466,1526549.087000,5172508.971000,-64.999700,-4.999500,265.601713,265,100.000000,Compacted,0.650000,1.500000,0.029000
2467,1526559.087000,5172508.971000,-54.999700,-4.999500,264.806060,264,100.000000,Compacted,0.650000,1.500000,0.029000
2468,1526569.087000,5172508.971000,-44.999700,-4.999500,263.660395,263,100.000000,Compacted,0.650000,1.500000,0.029000
2469,1526579.087000,5172508.971000,-34.999700,-4.999500,261.870631,261,100.000000,Compacted,0.650000,1.500000,0.029000
2470,1526589.087000,5172508.971000,-24.999700,-4.999500,258.691037,258,100.000000,Compacted,0.650000,1.500000,0.029000
2471,1526599.087000,5172508.971000,-14.999700,-4.999500,251.566426,251,100.000000,Compacted,0.650000,1.500000,0.029000
2472,1526609.087000,5172508.971000,-4.999700,-4.999500,225.001146,225,100.000000,Compacted,0.650000,1.500000,0.029000
2473,1526619.087000,5172508.971000,5.000300,-4.999500,134.995416,134,100.000000,Shallow stony,0.700000,1.600000,0.030000
2474,1526629.087000,5172508.971000,15.000300,-4.999500,108.432886,108,100.000000,Shallow stony,0.700000,1.600000,0.030000
2475,1526639.087000,5172508.971000,25.000300,-4.999500,101.308698,101,100.000000,Shallow stony,0.700000,1.600000,0.030000
2476,1526649.087000,5172508.971000,35.000300,-4.999500,98.129231,98,100.000000,Shallow stony,0.700000,1.600000,0.030000
2477,1526659.087000,5172508.971000,45.000300,-4.999500,96.339521,96,100.000000,Shallow stony,0.700000,1.600000,0.030000
2478,1526669.087000,5172508.971000,55.000300,-4.999500,95.193884,95,100.000000,Shallow stony,0.700000,1.600000,0.030000
2479,1526679.087000,5172508.971000,65.000300,-4.999500,94.398247,94,100.000000,Shallow stony,0.700000,1.600000,0.030000
2480,1526689.087000,5172508.971000,75.000300,-4.999500,93.813679,93,100.000000,Shallow stony,0.700000,1.600000,0.030000
2481,1526699.087000,5172508.971000,85.000300,-4.999500,93.366113,93,100.000000,Shallow stony,0.700000,1.600000,0.030000
2482,1526709.087000,5172508.971000,95.000300,-4.999500,93.012477,93,100.000000,Shallow stony,0.700000,1.600000,0.030000
2483,1526719.087000,5172508.971000,105.000300,-4.999500,92.726031,92,100.000000,Shallow stony,0.700000,1.600000,0.030000
2484,1526729.087000,5172508.971000,115.000300,-4.999500,92.489298,92,100.000000,Shallow stony,0.700000,1.600000,0.030000
2485,1526739.087000,5172508.971000,125.000300,-4.999500,92.290376,92,100.000000,Shallow stony,0.700000,1.600000,0.030000
2486,1526749.087000,5172508.971000,135.000300,-4.999500,92.120880,92,100.000000,Shallow stony,0.700000,1.600000,0.030000
2487,1526759.087000,5172508.971000,145.000300,-4.999500,91.974733,91,100.000000,Shallow stony,0.700000,1.600000,0.030000
2488,1526769.087000,5172508.971000,155.000300,-4.999500,91.847422,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2489,1526779.087000,5172508.971000,165.000300,-4.999500,91.735528,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2490,1526789.087000,5172508.971000,175.000300,-4.999500,91.636411,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2491,1526799.087000,5172508.971000,185.000300,-4.999500,91.548000,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2492,1526809.087000,5172508.971000,195.000300,-4.999500,91.468652,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2493,1526819.087000,5172508.971000,205.000300,-4.999500,91.397039,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2494,1526829.087000,5172508.971000,215.000300,-4.999500,91.332085,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2495,1526839.087000,5172508.971000,225.000300,-4.999500,91.272901,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2496,1526849.087000,5172508.971000,235.000300,-4.999500,91.218752,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2497,1526859.087000,5172508.971000,245.000300,-4.999500,91.169021,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2498,1526869.087000,5172508.971000,255.000300,-4.999500,91.123189,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2499,1526879.087000,5172508.971000,265.000300,-4.999500,91.080815,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2500,1526889.087000,5172508.971000,275.000300,-4.999500,91.041521,91,100.000000,Gravelly,0.600000,1.400000,0.028000
2501,1526899.087000,5172508.971000,285.000300,-4.999500,91.004984,91,100.000000,Compacted,0.650000,1.500000,0.029000
2502,1526909.087000,5172508.971000,295.000300,-4.999500,90.970924,90,100.000000,Compacted,0.650000,1.500000,0.029000
2503,1526919.087000,5172508.971000,305.000300,-4.999500,90.939096,90,100.000000,Compacted,0.650000,1.500000,0.029000
2504,1526929.087000,5172508.971000,315.000300,-4.999500,90.909289,90,100.000000,Compacted,0.650000,1.500000,0.029000
2505,1526939.087000,5172508.971000,325.000300,-4.999500,90.881315,90,100.000000,Compacted,0.650000,1.500000,0.029000
2506,1526949.087000,5172508.971000,335.000300,-4.999500,90.855011,90,100.000000,Compacted,0.650000,1.500000,0.029000
2507,1526959.087000,5172508.971000,345.000300,-4.999500,90.830232,90,100.000000,Compacted,0.650000,1.500000,0.029000
2508,1526969.087000,5172508.971000,355.000300,-4.999500,90.806848,90,100.000000,Compacted,0.650000,1.500000,0.029000
2509,1526979.087000,5172508.971000,365.000300,-4.999500,90.784745,90,100.000000,Compacted,0.650000,1.500000,0.029000
2510,1526989.087000,5172508.971000,375.000300,-4.999500,90.763821,90,100.000000,Compacted,0.650000,1.500000,0.029000
2511,1526999.087000,5172508.971000,385.000300,-4.999500,90.743984,90,100.000000,Compacted,0.650000,1.500000,0.029000
2512,1527009.087000,5172508.971000,395.000300,-4.999500,90.725151,90,100.000000,Compacted,0.650000,1.500000,0.029000
2513,1526219.087000,5172518.971000,-394.999700,5.000500,270.725297,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2514,1526229.087000,5172518.971000,-384.999700,5.000500,270.744134,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2515,1526239.087000,5172518.971000,-374.999700,5.000500,270.763975,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2516,1526249.087000,5172518.971000,-364.999700,5.000500,270.784904,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2517,1526259.087000,5172518.971000,-354.999700,5.000500,270.807011,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2518,1526269.087000,5172518.971000,-344.999700,5.000500,270.830399,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2519,1526279.087000,5172518.971000,-334.999700,5.000500,270.855184,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2520,1526289.087000,5172518.971000,-324.999700,5.000500,270.881493,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2521,1526299.087000,5172518.971000,-314.999700,5.000500,270.909472,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2522,1526309.087000,5172518.971000,-304.999700,5.000500,270.939286,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2523,1526319.087000,5172518.971000,-294.999700,5.000500,270.971120,270,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2524,1526329.087000,5172518.971000,-284.999700,5.000500,271.005188,271,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2525,1526339.087000,5172518.971000,-274.999700,5.000500,271.041732,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2526,1526349.087000,5172518.971000,-264.999700,5.000500,271.081033,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2527,1526359.087000,5172518.971000,-254.999700,5.000500,271.123416,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2528,1526369.087000,5172518.971000,-244.999700,5.000500,271.169258,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2529,1526379.087000,5172518.971000,-234.999700,5.000500,271.218999,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2530,1526389.087000,5172518.971000,-224.999700,5.000500,271.273159,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2531,1526399.087000,5172518.971000,-214.999700,5.000500,271.332355,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2532,1526409.087000,5172518.971000,-204.999700,5.000500,271.397323,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2533,1526419.087000,5172518.971000,-194.999700,5.000500,271.468950,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2534,1526429.087000,5172518.971000,-184.999700,5.000500,271.548315,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2535,1526439.087000,5172518.971000,-174.999700,5.000500,271.636743,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2536,1526449.087000,5172518.971000,-164.999700,5.000500,271.735881,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2537,1526459.087000,5172518.971000,-154.999700,5.000500,271.847798,271,100.000000,Organic patch,1.100000,2.200000,0.038000
2538,1526469.087000,5172518.971000,-144.999700,5.000500,271.975135,271,100.000000,Compacted,0.650000,1.500000,0.029000
2539,1526479.087000,5172518.971000,-134.999700,5.000500,272.121313,272,100.000000,Compacted,0.650000,1.500000,0.029000
2540,1526489.087000,5172518.971000,-124.999700,5.000500,272.290844,272,100.000000,Compacted,0.650000,1.500000,0.029000
2541,1526499.087000,5172518.971000,-114.999700,5.000500,272.489808,272,100.000000,Compacted,0.650000,1.500000,0.029000
2542,1526509.087000,5172518.971000,-104.999700,5.000500,272.726591,272,100.000000,Compacted,0.650000,1.500000,0.029000
2543,1526519.087000,5172518.971000,-94.999700,5.000500,273.013098,273,100.000000,Compacted,0.650000,1.500000,0.029000
2544,1526529.087000,5172518.971000,-84.999700,5.000500,273.366808,273,100.000000,Compacted,0.650000,1.500000,0.029000
2545,1526539.087000,5172518.971000,-74.999700,5.000500,273.814470,273,100.000000,Compacted,0.650000,1.500000,0.029000
2546,1526549.087000,5172518.971000,-64.999700,5.000500,274.399164,274,100.000000,Compacted,0.650000,1.500000,0.029000
2547,1526559.087000,5172518.971000,-54.999700,5.000500,275.194974,275,100.000000,Compacted,0.650000,1.500000,0.029000
2548,1526569.087000,5172518.971000,-44.999700,5.000500,276.340863,276,100.000000,Compacted,0.650000,1.500000,0.029000
2549,1526579.087000,5172518.971000,-34.999700,5.000500,278.130973,278,100.000000,Compacted,0.650000,1.500000,0.029000
2550,1526589.087000,5172518.971000,-24.999700,5.000500,281.311167,281,100.000000,Compacted,0.650000,1.500000,0.029000
2551,1526599.087000,5172518.971000,-14.999700,5.000500,288.437011,288,100.000000,Organic patch,1.100000,2.200000,0.038000
2552,1526609.087000,5172518.971000,-4.999700,5.000500,315.004584,315,100.000000,Organic patch,1.100000,2.200000,0.038000
2553,1526619.087000,5172518.971000,5.000300,5.000500,44.998854,44,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2554,1526629.087000,5172518.971000,15.000300,5.000500,71.563676,71,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2555,1526639.087000,5172518.971000,25.000300,5.000500,78.689098,78,100.000000,Shallow stony,0.700000,1.600000,0.030000
2556,1526649.087000,5172518.971000,35.000300,5.000500,81.869164,81,100.000000,Shallow stony,0.700000,1.600000,0.030000
2557,1526659.087000,5172518.971000,45.000300,5.000500,83.659221,83,100.000000,Shallow stony,0.700000,1.600000,0.030000
2558,1526669.087000,5172518.971000,55.000300,5.000500,84.805083,84,100.000000,Shallow stony,0.700000,1.600000,0.030000
2559,1526679.087000,5172518.971000,65.000300,5.000500,85.600877,85,100.000000,Shallow stony,0.700000,1.600000,0.030000
2560,1526689.087000,5172518.971000,75.000300,5.000500,86.185560,86,100.000000,Shallow stony,0.700000,1.600000,0.030000
2561,1526699.087000,5172518.971000,85.000300,5.000500,86.633215,86,100.000000,Shallow stony,0.700000,1.600000,0.030000
2562,1526709.087000,5172518.971000,95.000300,5.000500,86.986921,86,100.000000,Shallow stony,0.700000,1.600000,0.030000
2563,1526719.087000,5172518.971000,105.000300,5.000500,87.273425,87,100.000000,Shallow stony,0.700000,1.600000,0.030000
2564,1526729.087000,5172518.971000,115.000300,5.000500,87.510205,87,100.000000,Shallow stony,0.700000,1.600000,0.030000
2565,1526739.087000,5172518.971000,125.000300,5.000500,87.709167,87,100.000000,Shallow stony,0.700000,1.600000,0.030000
2566,1526749.087000,5172518.971000,135.000300,5.000500,87.878696,87,100.000000,Shallow stony,0.700000,1.600000,0.030000
2567,1526759.087000,5172518.971000,145.000300,5.000500,88.024873,88,100.000000,Shallow stony,0.700000,1.600000,0.030000
2568,1526769.087000,5172518.971000,155.000300,5.000500,88.152209,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2569,1526779.087000,5172518.971000,165.000300,5.000500,88.264125,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2570,1526789.087000,5172518.971000,175.000300,5.000500,88.363262,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2571,1526799.087000,5172518.971000,185.000300,5.000500,88.451690,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2572,1526809.087000,5172518.971000,195.000300,5.000500,88.531055,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2573,1526819.087000,5172518.971000,205.000300,5.000500,88.602681,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2574,1526829.087000,5172518.971000,215.000300,5.000500,88.667649,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2575,1526839.087000,5172518.971000,225.000300,5.000500,88.726844,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2576,1526849.087000,5172518.971000,235.000300,5.000500,88.781004,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2577,1526859.087000,5172518.971000,245.000300,5.000500,88.830745,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2578,1526869.087000,5172518.971000,255.000300,5.000500,88.876586,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2579,1526879.087000,5172518.971000,265.000300,5.000500,88.918969,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2580,1526889.087000,5172518.971000,275.000300,5.000500,88.958270,88,100.000000,Gravelly,0.600000,1.400000,0.028000
2581,1526899.087000,5172518.971000,285.000300,5.000500,88.994815,88,100.000000,Compacted,0.650000,1.500000,0.029000
2582,1526909.087000,5172518.971000,295.000300,5.000500,89.028882,89,100.000000,Compacted,0.650000,1.500000,0.029000
2583,1526919.087000,5172518.971000,305.000300,5.000500,89.060716,89,100.000000,Compacted,0.650000,1.500000,0.029000
2584,1526929.087000,5172518.971000,315.000300,5.000500,89.090529,89,100.000000,Compacted,0.650000,1.500000,0.029000
2585,1526939.087000,5172518.971000,325.000300,5.000500,89.118509,89,100.000000,Compacted,0.650000,1.500000,0.029000
2586,1526949.087000,5172518.971000,335.000300,5.000500,89.144818,89,100.000000,Compacted,0.650000,1.500000,0.029000
2587,1526959.087000,5172518.971000,345.000300,5.000500,89.169602,89,100.000000,Compacted,0.650000,1.500000,0.029000
2588,1526969.087000,5172518.971000,355.000300,5.000500,89.192991,89,100.000000,Compacted,0.650000,1.500000,0.029000
2589,1526979.087000,5172518.971000,365.000300,5.000500,89.215098,89,100.000000,Compacted,0.650000,1.500000,0.029000
2590,1526989.087000,5172518.971000,375.000300,5.000500,89.236026,89,100.000000,Compacted,0.650000,1.500000,0.029000
2591,1526999.087000,5172518.971000,385.000300,5.000500,89.255867,89,100.000000,Compacted,0.650000,1.500000,0.029000
2592,1527009.087000,5172518.971000,395.000300,5.000500,89.274704,89,100.000000,Compacted,0.650000,1.500000,0.029000
2593,1526219.087000,5172528.971000,-394.999700,15.000500,272.174818,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2594,1526229.087000,5172528.971000,-384.999700,15.000500,272.231251,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2595,1526239.087000,5172528.971000,-374.999700,15.000500,272.290688,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2596,1526249.087000,5172528.971000,-364.999700,15.000500,272.353377,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2597,1526259.087000,5172528.971000,-354.999700,15.000500,272.419592,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2598,1526269.087000,5172528.971000,-344.999700,15.000500,272.489638,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2599,1526279.087000,5172528.971000,-334.999700,15.000500,272.563858,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2600,1526289.087000,5172528.971000,-324.999700,15.000500,272.642636,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2601,1526299.087000,5172528.971000,-314.999700,15.000500,272.726404,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2602,1526309.087000,5172528.971000,-304.999700,15.000500,272.815653,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2603,1526319.087000,5172528.971000,-294.999700,15.000500,272.910938,272,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2604,1526329.087000,5172528.971000,-284.999700,15.000500,273.012891,273,100.000000,Deep silt loam,0.900000,2.000000,0.035000
2605,1526339.087000,5172528.971000,-274.999700,15.000500,273.122238,273,100.000000,Organic patch,1.100000,2.200000,0.038000
2606,1526349.087000,5172528.971000,-264.999700,15.000500,273.239812,273,100.000000,Organic patch,1.100000,2.200000,0.038000
2607,1526359.087000,5172528.971000,-254.999700,15.000500,273.366577,273,100.000000,Organic patch,1.100000,2.200000,0.038000
