ds_id,iw_mm,area_m2,area_ha,yield_t_ha,profit_rate_per_ha,profit_total
194,40.00,1300.000000,0.130000,1.609848,392.954257,51.084053
194,50.00,1300.000000,0.130000,1.681248,391.874481,50.943683
194,60.00,1300.000000,0.130000,1.732111,384.633320,50.002332
194,70.00,1300.000000,0.130000,1.768422,373.026564,48.493453
194,80.00,1300.000000,0.130000,1.794401,358.320174,46.581623
194,90.00,1300.000000,0.130000,1.813028,341.408341,44.383084
194,100.00,1300.000000,0.130000,1.826413,322.923923,41.980110
195,0.00,1400.000000,0.140000,0.867857,260.357143,36.450000
195,10.00,1400.000000,0.140000,1.146064,321.319136,44.984679
195,20.00,1400.000000,0.140000,1.343248,357.974270,50.116398
195,30.00,1400.000000,0.140000,1.483294,377.488127,52.848338
195,40.00,1400.000000,0.140000,1.582968,384.890454,53.884664
195,50.00,1400.000000,0.140000,1.654060,383.718059,53.720528
195,60.00,1400.000000,0.140000,1.704875,376.462533,52.704755
195,70.00,1400.000000,0.140000,1.741275,364.882484,51.083548
195,80.00,1400.000000,0.140000,1.767405,350.221607,49.031025
195,90.00,1400.000000,0.140000,1.786204,333.361223,46.670571
195,100.00,1400.000000,0.140000,1.799757,314.927149,44.089801
196,0.00,1400.000000,0.140000,0.867857,260.357143,36.450000
196,10.00,1400.000000,0.140000,1.146064,321.319136,44.984679
196,20.00,1400.000000,0.140000,1.343248,357.974270,50.116398
196,30.00,1400.000000,0.140000,1.483294,377.488127,52.848338
196,40.00,1400.000000,0.140000,1.582968,384.890454,53.884664
196,50.00,1400.000000,0.140000,1.654060,383.718059,53.720528
196,60.00,1400.000000,0.140000,1.704875,376.462533,52.704755
196,70.00,1400.000000,0.140000,1.741275,364.882484,51.083548
196,80.00,1400.000000,0.140000,1.767405,350.221607,49.031025
196,90.00,1400.000000,0.140000,1.786204,333.361223,46.670571
196,100.00,1400.000000,0.140000,1.799757,314.927149,44.089801
197,0.00,1400.000000,0.140000,0.907143,272.142857,38.100000
197,10.00,1400.000000,0.140000,1.197563,336.768759,47.147626
197,20.00,1400.000000,0.140000,1.402075,375.622581,52.587161
197,30.00,1400.000000,0.140000,1.546353,396.405851,55.496819
197,40.00,1400.000000,0.140000,1.648325,404.497626,56.629668
197,50.00,1400.000000,0.140000,1.720535,403.660450,56.512463
197,60.00,1400.000000,0.140000,1.771767,396.530249,55.514235
197,70.00,1400.000000,0.140000,1.808189,384.956668,53.893933
197,80.00,1400.000000,0.140000,1.834133,370.239808,51.833573
197,90.00,1400.000000,0.140000,1.852650,353.295094,49.461313
197,100.00,1400.000000,0.140000,1.865894,334.768260,46.867556
198,0.00,1600.000000,0.160000,0.831250,249.375000,39.900000
198,10.00,1600.000000,0.160000,1.097940,306.881926,49.101108
198,20.00,1600.000000,0.160000,1.288155,341.446459,54.631433
198,30.00,1600.000000,0.160000,1.424132,359.739678,57.558349
198,40.00,1600.000000,0.160000,1.521559,366.467743,58.634839
198,50.00,1600.000000,0.160000,1.591525,364.957402,58.393184
198,60.00,1600.000000,0.160000,1.641884,357.565244,57.210439
198,70.00,1600.000000,0.160000,1.678214,345.964204,55.354273
198,80.00,1600.000000,0.160000,1.704482,331.344509,53.015121
198,90.00,1600.000000,0.160000,1.723516,314.554845,50.328775
198,100.00,1600.000000,0.160000,1.737339,296.201735,47.392278
199,0.00,1300.000000,0.130000,0.888462,266.538462,34.650000
199,10.00,1300.000000,0.130000,1.173040,329.412000,42.823560
199,20.00,1300.000000,0.130000,1.374033,367.209997,47.737300
199,30.00,1300.000000,0.130000,1.516268,387.380331,50.359443
199,40.00,1300.000000,0.130000,1.617121,395.136424,51.367735
199,50.00,1300.000000,0.130000,1.688778,394.133546,51.237361
199,60.00,1300.000000,0.130000,1.739796,386.938863,50.302052
199,70.00,1300.000000,0.130000,1.776195,375.358523,48.796608
199,80.00,1300.000000,0.130000,1.802219,360.665580,46.886525
199,90.00,1300.000000,0.130000,1.820863,343.759033,44.688674
199,100.00,1300.000000,0.130000,1.834250,325.274961,42.285745
200,0.00,1300.000000,0.130000,0.888462,266.538462,34.650000
200,10.00,1300.000000,0.130000,1.173040,329.412000,42.823560
200,20.00,1300.000000,0.130000,1.374033,367.209997,47.737300
200,30.00,1300.000000,0.130000,1.516268,387.380331,50.359443
200,40.00,1300.000000,0.130000,1.617121,395.136424,51.367735
200,50.00,1300.000000,0.130000,1.688778,394.133546,51.237361
200,60.00,1300.000000,0.130000,1.739796,386.938863,50.302052
200,70.00,1300.000000,0.130000,1.776195,375.358523,48.796608
200,80.00,1300.000000,0.130000,1.802219,360.665580,46.886525
200,90.00,1300.000000,0.130000,1.820863,343.759033,44.688674
200,100.00,1300.000000,0.130000,1.834250,325.274961,42.285745
201,0.00,1400.000000,0.140000,0.900000,270.000000,37.800000
201,10.00,1400.000000,0.140000,1.187762,333.828632,46.736008
201,20.00,1400.000000,0.140000,1.390496,372.148853,52.100839
201,30.00,1400.000000,0.140000,1.533601,392.580439,54.961262
201,40.00,1400.000000,0.140000,1.634817,400.445029,56.062304
201,50.00,1400.000000,0.140000,1.706550,399.465043,55.925106
201,60.00,1400.000000,0.140000,1.757495,392.248527,54.914794
201,70.00,1400.000000,0.140000,1.793753,380.625887,53.287624
201,80.00,1400.000000,0.140000,1.819614,365.884054,51.223768
201,90.00,1400.000000,0.140000,1.838098,348.929523,48.850133
201,100.00,1400.000000,0.140000,1.851340,330.402046,46.256286
202,0.00,1400.000000,0.140000,0.835714,250.714286,35.100000
202,10.00,1400.000000,0.140000,1.104365,308.809640,43.233350
202,20.00,1400.000000,0.140000,1.295999,343.799687,48.131956
202,30.00,1400.000000,0.140000,1.432986,362.395815,50.735414
202,40.00,1400.000000,0.140000,1.531120,369.335879,51.707023
202,50.00,1400.000000,0.140000,1.601570,367.971075,51.515951
202,60.00,1400.000000,0.140000,1.652255,360.676539,50.494715
202,70.00,1400.000000,0.140000,1.688797,349.139081,48.879471
202,80.00,1400.000000,0.140000,1.715197,334.559161,46.838283
202,90.00,1400.000000,0.140000,1.734310,317.792923,44.491009
202,100.00,1400.000000,0.140000,1.748174,299.452251,41.923315
203,0.00,1400.000000,0.140000,0.864286,259.285714,36.300000
203,10.00,1400.000000,0.140000,1.141164,319.849072,44.778870
203,20.00,1400.000000,0.140000,1.337458,356.237407,49.873237
203,30.00,1400.000000,0.140000,1.476918,375.575422,52.580559
203,40.00,1400.000000,0.140000,1.576214,382.864156,53.600982
203,50.00,1400.000000,0.140000,1.647068,381.620356,53.426850
203,60.00,1400.000000,0.140000,1.697739,374.321672,52.405034
203,70.00,1400.000000,0.140000,1.734057,362.717094,50.780393
203,80.00,1400.000000,0.140000,1.760146,348.043730,48.726122
203,90.00,1400.000000,0.140000,1.778928,331.178437,46.364981
203,100.00,1400.000000,0.140000,1.792480,312.744042,43.784166
204,0.00,1400.000000,0.140000,0.871429,261.428571,36.600000
204,10.00,1400.000000,0.140000,1.150964,322.789199,45.190488
204,20.00,1400.000000,0.140000,1.349037,359.711134,50.359559
204,30.00,1400.000000,0.140000,1.489669,379.400833,53.116117
204,40.00,1400.000000,0.140000,1.589723,386.916752,54.168345
204,50.00,1400.000000,0.140000,1.661053,385.815763,54.014207
204,60.00,1400.000000,0.140000,1.712011,378.603394,53.004475
204,70.00,1400.000000,0.140000,1.748493,367.047874,51.386702
204,80.00,1400.000000,0.140000,1.774665,352.399484,49.335928
204,90.00,1400.000000,0.140000,1.793480,335.544008,46.976161
204,100.00,1400.000000,0.140000,1.807034,317.110255,44.395436
205,0.00,1400.000000,0.140000,0.796429,238.928571,33.450000
205,10.00,1400.000000,0.140000,1.052867,293.360017,41.070402
205,20.00,1400.000000,0.140000,1.237171,326.151377,45.661193
205,30.00,1400.000000,0.140000,1.369927,343.478092,48.086933
205,40.00,1400.000000,0.140000,1.465762,349.728707,48.962019
205,50.00,1400.000000,0.140000,1.535096,348.028684,48.724016
205,60.00,1400.000000,0.140000,1.585363,340.608824,47.685235
205,70.00,1400.000000,0.140000,1.621883,329.064897,46.069086
205,80.00,1400.000000,0.140000,1.648470,314.540960,44.035734
205,90.00,1400.000000,0.140000,1.667864,297.859051,41.700267
205,100.00,1400.000000,0.140000,1.682037,279.611140,39.145560
206,0.00,1300.000000,0.130000,1.030769,309.230769,40.200000
206,10.00,1300.000000,0.130000,1.357941,384.882205,50.034687
206,20.00,1300.000000,0.130000,1.583801,430.140208,55.918227
206,30.00,1300.000000,0.130000,1.739844,454.453205,59.078917
206,40.00,1300.000000,0.130000,1.847743,464.322915,60.361979
206,50.00,1300.000000,0.130000,1.922419,464.225774,60.349351
206,60.00,1300.000000,0.130000,1.974152,457.245610,59.441929
206,70.00,1300.000000,0.130000,2.010027,445.508218,57.916068
206,80.00,1300.000000,0.130000,2.034933,430.479986,55.962398
206,90.00,1300.000000,0.130000,2.052244,413.173173,53.712512
206,100.00,1300.000000,0.130000,2.064290,394.287097,51.257323
207,0.00,1400.000000,0.140000,0.800000,240.000000,33.600000
207,10.00,1400.000000,0.140000,1.057767,294.830080,41.276211
207,20.00,1400.000000,0.140000,1.242961,327.888241,45.904354
207,30.00,1400.000000,0.140000,1.376303,345.390798,48.354712
207,40.00,1400.000000,0.140000,1.472517,351.755006,49.245701
207,50.00,1400.000000,0.140000,1.542088,350.126387,49.017694
207,60.00,1400.000000,0.140000,1.592499,342.749685,47.984956
207,70.00,1400.000000,0.140000,1.629101,331.230287,46.372240
207,80.00,1400.000000,0.140000,1.655729,316.718837,44.340637
207,90.00,1400.000000,0.140000,1.675139,300.041837,42.005857
207,100.00,1400.000000,0.140000,1.689314,281.794247,39.451195
208,0.00,1300.000000,0.130000,0.853846,256.153846,33.300000
208,10.00,1300.000000,0.130000,1.128134,315.940235,41.072231
208,20.00,1300.000000,0.130000,1.323150,351.945061,45.752858
208,30.00,1300.000000,0.130000,1.462090,371.127072,48.246519
208,40.00,1300.000000,0.130000,1.561284,378.385343,49.190095
208,50.00,1300.000000,0.130000,1.632251,377.175256,49.032783
208,60.00,1300.000000,0.130000,1.683129,369.938562,48.092013
208,70.00,1300.000000,0.130000,1.719680,358.404089,46.592532
208,80.00,1300.000000,0.130000,1.745994,343.798330,44.693783
208,90.00,1300.000000,0.130000,1.764977,326.993171,42.509112
208,100.00,1300.000000,0.130000,1.778699,308.609687,40.119259
209,0.00,1500.000000,0.150000,0.853333,256.000000,38.400000
209,10.00,1500.000000,0.150000,1.127258,315.677379,47.351607
209,20.00,1500.000000,0.150000,1.321970,351.591047,52.738657
209,30.00,1500.000000,0.150000,1.460667,370.700076,55.605011
209,40.00,1500.000000,0.150000,1.559673,377.901826,56.685274
209,50.00,1500.000000,0.150000,1.630497,376.649160,56.497374
209,60.00,1500.000000,0.150000,1.681271,369.381184,55.407178
209,70.00,1500.000000,0.150000,1.717748,357.824281,53.673642
209,80.00,1500.000000,0.150000,1.744009,343.202849,51.480427
209,90.00,1500.000000,0.150000,1.762957,326.387054,48.958058
209,100.00,1500.000000,0.150000,1.776655,307.996611,46.199492
210,0.00,1700.000000,0.170000,0.850000,255.000000,43.350000
210,10.00,1700.000000,0.170000,1.122552,314.265732,53.425174
210,20.00,1700.000000,0.170000,1.316300,349.889971,59.481295
210,30.00,1700.000000,0.170000,1.454328,368.798380,62.695725
210,40.00,1700.000000,0.170000,1.552878,375.863361,63.896771
210,50.00,1700.000000,0.170000,1.623398,374.519332,63.668286
210,60.00,1700.000000,0.170000,1.673973,367.191892,62.422622
210,70.00,1700.000000,0.170000,1.710325,355.597637,60.451598
210,80.00,1700.000000,0.170000,1.736513,340.953936,57.962169
210,90.00,1700.000000,0.170000,1.755420,324.125965,55.101414
210,100.00,1700.000000,0.170000,1.769100,305.729935,51.974089
211,0.00,1100.000000,0.110000,0.890909,267.272727,29.400000
211,10.00,1100.000000,0.110000,1.176163,330.348861,36.338375
211,20.00,1100.000000,0.110000,1.377525,368.257633,40.508340
211,30.00,1100.000000,0.110000,1.519945,388.483385,42.733172
211,40.00,1100.000000,0.110000,1.620875,396.262492,43.588874
211,50.00,1100.000000,0.110000,1.692548,395.264470,43.479092
211,60.00,1100.000000,0.110000,1.743551,388.065155,42.687167
211,70.00,1100.000000,0.110000,1.779919,376.475843,41.412343
211,80.00,1100.000000,0.110000,1.805908,361.772529,39.794978
211,90.00,1100.000000,0.110000,1.824519,344.855804,37.934138
211,100.00,1100.000000,0.110000,1.837875,326.362525,35.899878
212,0.00,1500.000000,0.150000,0.883333,265.000000,39.750000
212,10.00,1500.000000,0.150000,1.166176,327.352909,49.102936
212,20.00,1500.000000,0.150000,1.366069,364.820658,54.723099
212,30.00,1500.000000,0.150000,1.507621,384.786234,57.717935
212,40.00,1500.000000,0.150000,1.608065,392.419429,58.862914
212,50.00,1500.000000,0.150000,1.679488,391.346346,58.701952
212,60.00,1500.000000,0.150000,1.730383,384.114778,57.617217
212,70.00,1500.000000,0.150000,1.766727,372.518124,55.877719
212,80.00,1500.000000,0.150000,1.792737,357.821133,53.673170
212,90.00,1500.000000,0.150000,1.811392,340.917468,51.137620
212,100.00,1500.000000,0.150000,1.824799,322.439848,48.365977
213,0.00,1300.000000,0.130000,0.923077,276.923077,36.000000
213,10.00,1300.000000,0.130000,1.217946,342.883765,44.574889
213,20.00,1300.000000,0.130000,1.424916,382.474933,49.721741
213,30.00,1300.000000,0.130000,1.570445,403.633591,52.472367
213,40.00,1300.000000,0.130000,1.672958,411.887505,53.545376
213,50.00,1300.000000,0.130000,1.745306,411.091837,53.441939
213,60.00,1300.000000,0.130000,1.796464,403.939164,52.512091
213,70.00,1300.000000,0.130000,1.832710,392.312957,51.000684
213,80.00,1300.000000,0.130000,1.858443,377.532830,49.079268
213,90.00,1300.000000,0.130000,1.876750,360.524895,46.868236
213,100.00,1300.000000,0.130000,1.889801,341.940236,44.452231
214,0.00,1400.000000,0.140000,0.835714,250.714286,35.100000
214,10.00,1400.000000,0.140000,1.104365,308.809640,43.233350
214,20.00,1400.000000,0.140000,1.295999,343.799687,48.131956
214,30.00,1400.000000,0.140000,1.432986,362.395815,50.735414
214,40.00,1400.000000,0.140000,1.531120,369.335879,51.707023
214,50.00,1400.000000,0.140000,1.601570,367.971075,51.515951
214,60.00,1400.000000,0.140000,1.652255,360.676539,50.494715
214,70.00,1400.000000,0.140000,1.688797,349.139081,48.879471
214,80.00,1400.000000,0.140000,1.715197,334.559161,46.838283
214,90.00,1400.000000,0.140000,1.734310,317.792923,44.491009
214,100.00,1400.000000,0.140000,1.748174,299.452251,41.923315
215,0.00,1400.000000,0.140000,0.867857,260.357143,36.450000
215,10.00,1400.000000,0.140000,1.146064,321.319136,44.984679
215,20.00,1400.000000,0.140000,1.343248,357.974270,50.116398
215,30.00,1400.000000,0.140000,1.483294,377.488127,52.848338
215,40.00,1400.000000,0.140000,1.582968,384.890454,53.884664
215,50.00,1400.000000,0.140000,1.654060,383.718059,53.720528
215,60.00,1400.000000,0.140000,1.704875,376.462533,52.704755
215,70.00,1400.000000,0.140000,1.741275,364.882484,51.083548
215,80.00,1400.000000,0.140000,1.767405,350.221607,49.031025
215,90.00,1400.000000,0.140000,1.786204,333.361223,46.670571
215,100.00,1400.000000,0.140000,1.799757,314.927149,44.089801
216,0.00,1200.000000,0.120000,0.925000,277.500000,33.300000
216,10.00,1200.000000,0.120000,1.239002,349.200509,41.904061
216,20.00,1200.000000,0.120000,1.459415,392.824437,47.138932
216,30.00,1200.000000,0.120000,1.614249,416.774738,50.012969
216,40.00,1200.000000,0.120000,1.723100,426.930031,51.231604
216,50.00,1200.000000,0.120000,1.799685,427.405514,51.288662
216,60.00,1200.000000,0.120000,1.853613,421.083810,50.530057
216,70.00,1200.000000,0.120000,1.891618,409.985494,49.198259
216,80.00,1200.000000,0.120000,1.918426,395.527874,47.463345
216,90.00,1200.000000,0.120000,1.937353,378.705813,45.444698
216,100.00,1200.000000,0.120000,1.950727,360.218160,43.226179
217,0.00,1600.000000,0.160000,0.943750,283.125000,45.300000
217,10.00,1600.000000,0.160000,1.263326,356.497715,57.039634
217,20.00,1600.000000,0.160000,1.486976,401.092944,64.174871
217,30.00,1600.000000,0.160000,1.643595,425.578587,68.092574
217,40.00,1600.000000,0.160000,1.753345,436.003533,69.760565
217,50.00,1600.000000,0.160000,1.830304,436.591255,69.854601
217,60.00,1600.000000,0.160000,1.884308,430.292306,68.846769
217,70.00,1600.000000,0.160000,1.922230,419.169146,67.067063
217,80.00,1600.000000,0.160000,1.948881,404.664302,64.746288
217,90.00,1600.000000,0.160000,1.967624,387.787322,62.045971
217,100.00,1600.000000,0.160000,1.980817,369.245184,59.079229
218,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
218,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
218,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
218,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
218,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
218,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
218,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
218,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
218,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
218,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
218,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
219,0.00,1400.000000,0.140000,0.921429,276.428571,38.700000
219,10.00,1400.000000,0.140000,1.236979,348.593712,48.803120
219,20.00,1400.000000,0.140000,1.458606,392.581925,54.961469
219,30.00,1400.000000,0.140000,1.614366,416.809853,58.353379
219,40.00,1400.000000,0.140000,1.723906,427.171884,59.804064
219,50.00,1400.000000,0.140000,1.800994,427.798240,59.891754
219,60.00,1400.000000,0.140000,1.855282,421.584605,59.021845
219,70.00,1400.000000,0.140000,1.893541,410.562297,57.478722
219,80.00,1400.000000,0.140000,1.920524,396.157132,55.461999
219,90.00,1400.000000,0.140000,1.939568,379.370525,53.111874
219,100.00,1400.000000,0.140000,1.953021,360.906260,50.526876
220,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
220,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
220,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
220,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
220,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
220,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
220,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
220,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
220,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
220,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
220,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
221,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
221,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
221,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
221,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
221,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
221,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
221,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
221,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
221,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
221,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
221,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
222,0.00,1400.000000,0.140000,0.953571,286.071429,40.050000
222,10.00,1400.000000,0.140000,1.278677,361.103208,50.554449
222,20.00,1400.000000,0.140000,1.505855,406.756508,56.945911
222,30.00,1400.000000,0.140000,1.664674,431.902165,60.466303
222,40.00,1400.000000,0.140000,1.775755,442.726459,61.981704
222,50.00,1400.000000,0.140000,1.853484,443.545225,62.096331
222,60.00,1400.000000,0.140000,1.907902,437.370599,61.231884
222,70.00,1400.000000,0.140000,1.946019,426.305701,59.682798
222,80.00,1400.000000,0.140000,1.972732,411.819579,57.654741
222,90.00,1400.000000,0.140000,1.991463,394.938826,55.291436
222,100.00,1400.000000,0.140000,2.004604,376.381158,52.693362
223,0.00,1400.000000,0.140000,0.971429,291.428571,40.800000
223,10.00,1400.000000,0.140000,1.304454,368.836075,51.637050
223,20.00,1400.000000,0.140000,1.536546,415.963717,58.234920
223,30.00,1400.000000,0.140000,1.698329,441.998821,61.879835
223,40.00,1400.000000,0.140000,1.811127,453.338029,63.467324
223,50.00,1400.000000,0.140000,1.889786,454.435940,63.621032
223,60.00,1400.000000,0.140000,1.944651,448.395391,62.775355
223,70.00,1400.000000,0.140000,1.982927,437.378106,61.232935
223,80.00,1400.000000,0.140000,2.009635,422.890468,59.204665
223,90.00,1400.000000,0.140000,2.028275,405.982405,56.837537
223,100.00,1400.000000,0.140000,2.041286,387.385857,54.234020
224,0.00,0.000000,0.000000,0.000000,0.000000,0.000000
224,10.00,0.000000,0.000000,0.000000,-22.500000,-0.000000
224,20.00,0.000000,0.000000,0.000000,-45.000000,-0.000000
224,30.00,0.000000,0.000000,0.000000,-67.500000,-0.000000
224,40.00,0.000000,0.000000,0.000000,-90.000000,-0.000000
224,50.00,0.000000,0.000000,0.000000,-112.500000,-0.000000
224,60.00,0.000000,0.000000,0.000000,-135.000000,-0.000000
224,70.00,0.000000,0.000000,0.000000,-157.500000,-0.000000
224,80.00,0.000000,0.000000,0.000000,-180.000000,-0.000000
224,90.00,0.000000,0.000000,0.000000,-202.500000,-0.000000
224,100.00,0.000000,0.000000,0.000000,-225.000000,-0.000000
225,0.00,2800.000000,0.280000,0.866071,259.821429,72.750000
225,10.00,2800.000000,0.280000,1.154723,323.916991,90.696758
225,20.00,2800.000000,0.280000,1.359468,362.840378,101.595306
225,30.00,2800.000000,0.280000,1.504898,383.969384,107.511428
225,40.00,2800.000000,0.280000,1.608343,392.502892,109.900810
225,50.00,2800.000000,0.280000,1.682030,392.108869,109.790483
225,60.00,2800.000000,0.280000,1.734595,385.378436,107.905962
225,70.00,2800.000000,0.280000,1.772148,374.144378,104.760426
225,80.00,2800.000000,0.280000,1.799016,359.704800,100.717344
225,90.00,2800.000000,0.280000,1.818268,342.980359,96.034501
225,100.00,2800.000000,0.280000,1.832083,324.624914,90.894976
226,0.00,1400.000000,0.140000,0.971429,291.428571,40.800000
226,10.00,1400.000000,0.140000,1.304454,368.836075,51.637050
226,20.00,1400.000000,0.140000,1.536546,415.963717,58.234920
226,30.00,1400.000000,0.140000,1.698329,441.998821,61.879835
226,40.00,1400.000000,0.140000,1.811127,453.338029,63.467324
226,50.00,1400.000000,0.140000,1.889786,454.435940,63.621032
226,60.00,1400.000000,0.140000,1.944651,448.395391,62.775355
226,70.00,1400.000000,0.140000,1.982927,437.378106,61.232935
226,80.00,1400.000000,0.140000,2.009635,422.890468,59.204665
226,90.00,1400.000000,0.140000,2.028275,405.982405,56.837537
226,100.00,1400.000000,0.140000,2.041286,387.385857,54.234020
227,0.00,1400.000000,0.140000,0.953571,286.071429,40.050000
227,10.00,1400.000000,0.140000,1.278677,361.103208,50.554449
227,20.00,1400.000000,0.140000,1.505855,406.756508,56.945911
227,30.00,1400.000000,0.140000,1.664674,431.902165,60.466303
227,40.00,1400.000000,0.140000,1.775755,442.726459,61.981704
227,50.00,1400.000000,0.140000,1.853484,443.545225,62.096331
227,60.00,1400.000000,0.140000,1.907902,437.370599,61.231884
227,70.00,1400.000000,0.140000,1.946019,426.305701,59.682798
227,80.00,1400.000000,0.140000,1.972732,411.819579,57.654741
227,90.00,1400.000000,0.140000,1.991463,394.938826,55.291436
227,100.00,1400.000000,0.140000,2.004604,376.381158,52.693362
228,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
228,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
228,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
228,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
228,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
228,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
228,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
228,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
228,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
228,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
228,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
229,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
229,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
229,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
229,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
229,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
229,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
229,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
229,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
229,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
229,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
229,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
230,0.00,1400.000000,0.140000,0.921429,276.428571,38.700000
230,10.00,1400.000000,0.140000,1.236979,348.593712,48.803120
230,20.00,1400.000000,0.140000,1.458606,392.581925,54.961469
230,30.00,1400.000000,0.140000,1.614366,416.809853,58.353379
230,40.00,1400.000000,0.140000,1.723906,427.171884,59.804064
230,50.00,1400.000000,0.140000,1.800994,427.798240,59.891754
230,60.00,1400.000000,0.140000,1.855282,421.584605,59.021845
230,70.00,1400.000000,0.140000,1.893541,410.562297,57.478722
230,80.00,1400.000000,0.140000,1.920524,396.157132,55.461999
230,90.00,1400.000000,0.140000,1.939568,379.370525,53.111874
230,100.00,1400.000000,0.140000,1.953021,360.906260,50.526876
231,0.00,1400.000000,0.140000,0.935714,280.714286,39.300000
231,10.00,1400.000000,0.140000,1.252901,353.370341,49.471848
231,20.00,1400.000000,0.140000,1.475164,397.549298,55.656902
231,30.00,1400.000000,0.140000,1.631018,421.805509,59.052771
231,40.00,1400.000000,0.140000,1.740383,432.114889,60.496084
231,50.00,1400.000000,0.140000,1.817182,432.654509,60.571631
231,60.00,1400.000000,0.140000,1.871153,426.345808,59.688413
231,70.00,1400.000000,0.140000,1.909111,415.233295,58.132661
231,80.00,1400.000000,0.140000,1.935829,400.748690,56.104817
231,90.00,1400.000000,0.140000,1.954651,383.895247,53.745335
231,100.00,1400.000000,0.140000,1.967922,365.376459,51.152704
232,0.00,1600.000000,0.160000,0.943750,283.125000,45.300000
232,10.00,1600.000000,0.160000,1.263326,356.497715,57.039634
232,20.00,1600.000000,0.160000,1.486976,401.092944,64.174871
232,30.00,1600.000000,0.160000,1.643595,425.578587,68.092574
232,40.00,1600.000000,0.160000,1.753345,436.003533,69.760565
232,50.00,1600.000000,0.160000,1.830304,436.591255,69.854601
232,60.00,1600.000000,0.160000,1.884308,430.292306,68.846769
232,70.00,1600.000000,0.160000,1.922230,419.169146,67.067063
232,80.00,1600.000000,0.160000,1.948881,404.664302,64.746288
232,90.00,1600.000000,0.160000,1.967624,387.787322,62.045971
232,100.00,1600.000000,0.160000,1.980817,369.245184,59.079229
233,0.00,1200.000000,0.120000,0.925000,277.500000,33.300000
233,10.00,1200.000000,0.120000,1.239002,349.200509,41.904061
233,20.00,1200.000000,0.120000,1.459415,392.824437,47.138932
233,30.00,1200.000000,0.120000,1.614249,416.774738,50.012969
233,40.00,1200.000000,0.120000,1.723100,426.930031,51.231604
233,50.00,1200.000000,0.120000,1.799685,427.405514,51.288662
233,60.00,1200.000000,0.120000,1.853613,421.083810,50.530057
233,70.00,1200.000000,0.120000,1.891618,409.985494,49.198259
233,80.00,1200.000000,0.120000,1.918426,395.527874,47.463345
233,90.00,1200.000000,0.120000,1.937353,378.705813,45.444698
